Sexo,edad,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Mujeres,54,0.010999,0.011136,0.011241,0.011182,0.010249,0.010052,0.009787,0.00928,0.008782,0.008454,0.008315,0.007981,0.007651,0.007607,0.007392,0.007393,0.007081,0.006957,0.006919,0.006856,0.006686,0.006461,0.006349,0.006411,0.006315,0.00637,0.006147,0.005879,0.005673,0.00545,0.005149,0.005055,0.005077,0.005143,0.005063,0.005232,0.005129,0.005283,0.005329,0.005476,0.005509,0.005485,0.005489,0.0055,0.005575,0.005724
Mujeres,55,0.011761,0.011966,0.012071,0.012019,0.011016,0.010811,0.010536,0.010001,0.00947,0.009127,0.008987,0.008639,0.008288,0.008251,0.008033,0.008044,0.007706,0.007578,0.007542,0.007475,0.007296,0.00705,0.006931,0.007003,0.006899,0.006961,0.006718,0.006428,0.006204,0.005964,0.005637,0.005536,0.005563,0.005633,0.005548,0.005728,0.005614,0.005782,0.005831,0.005992,0.006025,0.005998,0.006003,0.006017,0.0061,0.006263
Mujeres,56,0.012597,0.012866,0.01298,0.012929,0.011851,0.011636,0.011348,0.010789,0.010226,0.009862,0.00972,0.009357,0.008987,0.008959,0.008729,0.008747,0.008387,0.008257,0.00822,0.008151,0.007961,0.007692,0.007569,0.007644,0.007536,0.007604,0.007342,0.007029,0.006788,0.006526,0.00617,0.006062,0.006091,0.00617,0.006073,0.006273,0.006148,0.006329,0.006381,0.006554,0.00659,0.006561,0.006567,0.006583,0.006676,0.006854
Mujeres,57,0.013504,0.013849,0.013973,0.013916,0.012764,0.012544,0.012241,0.011638,0.01104,0.010665,0.010523,0.010142,0.00975,0.009731,0.009485,0.009516,0.009136,0.008999,0.008961,0.00889,0.008686,0.008395,0.008262,0.008346,0.00823,0.008308,0.008022,0.007683,0.007424,0.00714,0.006754,0.006635,0.00667,0.006757,0.006653,0.006868,0.006729,0.006925,0.006982,0.00717,0.007209,0.007177,0.007185,0.007204,0.007305,0.0075
Mujeres,58,0.01449,0.014923,0.015055,0.015,0.013755,0.013526,0.013205,0.012571,0.011933,0.011539,0.011394,0.010995,0.010578,0.010565,0.010316,0.010358,0.009945,0.009801,0.009772,0.009694,0.009474,0.009162,0.009017,0.009113,0.008984,0.009074,0.008766,0.008397,0.008118,0.007812,0.007391,0.007263,0.007304,0.007399,0.007285,0.007521,0.007367,0.00758,0.00764,0.007844,0.007886,0.007851,0.007861,0.007884,0.007996,0.008208
Mujeres,59,0.015573,0.016087,0.016226,0.016169,0.014832,0.014592,0.014256,0.01358,0.012901,0.012484,0.012344,0.011917,0.011481,0.011484,0.011217,0.011277,0.010831,0.010684,0.010655,0.010577,0.010338,0.010002,0.009845,0.00995,0.009811,0.00991,0.009576,0.009178,0.008875,0.008543,0.008085,0.007951,0.007998,0.008102,0.007977,0.008235,0.008066,0.008296,0.00836,0.008584,0.00863,0.008588,0.0086,0.008628,0.008751,0.008983
Mujeres,60,0.016749,0.017355,0.017505,0.017445,0.016008,0.015757,0.015405,0.014683,0.013958,0.013518,0.013382,0.012931,0.012466,0.012475,0.012201,0.012273,0.011801,0.011643,0.011615,0.011536,0.011284,0.010913,0.010742,0.010859,0.01071,0.010822,0.010461,0.010033,0.009704,0.009343,0.008846,0.008701,0.008756,0.00887,0.008734,0.009018,0.008827,0.009082,0.009147,0.009391,0.009439,0.009394,0.009409,0.009439,0.009577,0.009832
Mujeres,61,0.018028,0.018733,0.018892,0.018829,0.017286,0.017028,0.016651,0.01588,0.015113,0.014639,0.014503,0.014028,0.013537,0.013559,0.01327,0.013361,0.012853,0.012693,0.012665,0.012586,0.01231,0.011909,0.011723,0.011855,0.011692,0.011817,0.011429,0.010963,0.010607,0.010218,0.009679,0.009524,0.009585,0.009714,0.009566,0.009872,0.009662,0.009938,0.010011,0.010276,0.010329,0.010277,0.010296,0.01033,0.010483,0.01076
Mujeres,62,0.019416,0.020226,0.020402,0.020332,0.018678,0.018399,0.01801,0.017178,0.016359,0.015865,0.015729,0.015222,0.014705,0.014742,0.014436,0.014542,0.014004,0.013831,0.013812,0.013724,0.013428,0.012998,0.012798,0.01294,0.012764,0.012904,0.012483,0.011977,0.011591,0.011173,0.010587,0.010422,0.010491,0.010635,0.010471,0.010809,0.010577,0.010876,0.010955,0.011244,0.011298,0.011246,0.011265,0.011307,0.011475,0.011777
Mujeres,63,0.020936,0.021854,0.022045,0.021975,0.020184,0.019895,0.019476,0.018595,0.017722,0.01719,0.017059,0.01653,0.015972,0.016027,0.015705,0.015834,0.015257,0.015079,0.015065,0.014971,0.014651,0.014182,0.013963,0.014123,0.013935,0.014086,0.013631,0.013083,0.01267,0.012219,0.01158,0.011402,0.01148,0.011639,0.011463,0.01183,0.011578,0.011904,0.011986,0.012302,0.012362,0.012303,0.012326,0.012374,0.01256,0.012891
Mujeres,64,0.022577,0.023621,0.023823,0.023748,0.021826,0.021517,0.021078,0.020129,0.019192,0.018638,0.018506,0.017943,0.017355,0.017427,0.017089,0.017245,0.016617,0.016436,0.016424,0.016333,0.015986,0.015474,0.015238,0.015409,0.01521,0.015377,0.014883,0.014295,0.013848,0.013358,0.012664,0.012474,0.012565,0.012742,0.012549,0.01295,0.012673,0.013025,0.013117,0.013461,0.013526,0.013461,0.013486,0.013543,0.013747,0.014109
Mujeres,65,0.024372,0.025536,0.025749,0.025677,0.0236,0.023281,0.02281,0.021798,0.020796,0.020212,0.020079,0.019483,0.018861,0.018946,0.018599,0.018773,0.018108,0.017915,0.017907,0.017814,0.017439,0.016882,0.016625,0.016817,0.016594,0.016784,0.016253,0.015609,0.015131,0.014603,0.013852,0.013646,0.013751,0.013948,0.013739,0.014175,0.013871,0.014258,0.014352,0.014725,0.014798,0.014724,0.014756,0.014821,0.015044,0.015444
Mujeres,66,0.026316,0.027614,0.027843,0.027763,0.025525,0.025187,0.024691,0.023619,0.022537,0.021913,0.021797,0.021158,0.020495,0.020604,0.020233,0.020447,0.019729,0.019526,0.01953,0.019423,0.019024,0.018421,0.018143,0.018344,0.018112,0.018323,0.017743,0.017052,0.016532,0.015958,0.015144,0.014927,0.015045,0.015267,0.015038,0.015517,0.015178,0.015599,0.015703,0.016111,0.016187,0.01611,0.016146,0.016219,0.016467,0.016904
Mujeres,67,0.028426,0.029877,0.030117,0.030031,0.027626,0.027262,0.026743,0.025583,0.024433,0.023774,0.023658,0.022973,0.022268,0.022403,0.02202,0.022263,0.021491,0.021276,0.02129,0.02119,0.020753,0.020093,0.01979,0.020013,0.019758,0.019996,0.019368,0.018621,0.018058,0.017442,0.01656,0.016328,0.016461,0.016708,0.01646,0.016983,0.016613,0.017069,0.017181,0.017627,0.017709,0.017624,0.017664,0.017747,0.018023,0.018499
Mujeres,68,0.030718,0.032324,0.032576,0.032489,0.029889,0.029515,0.028959,0.027714,0.026485,0.025786,0.025677,0.024954,0.024204,0.024365,0.023964,0.024232,0.02341,0.023186,0.023211,0.023108,0.022637,0.021924,0.021593,0.021837,0.021558,0.021819,0.02114,0.02033,0.019726,0.019064,0.018102,0.017856,0.018013,0.018283,0.018013,0.018585,0.018179,0.018678,0.0188,0.019283,0.019369,0.019277,0.019326,0.019419,0.019722,0.020245
Mujeres,69,0.0332,0.034962,0.035236,0.035163,0.032353,0.031958,0.031373,0.030035,0.028712,0.027964,0.027871,0.027112,0.026301,0.0265,0.026078,0.026388,0.025506,0.025272,0.025306,0.025193,0.024689,0.023911,0.023552,0.023821,0.023518,0.023805,0.023072,0.022199,0.021547,0.020827,0.019788,0.019527,0.019705,0.020006,0.019713,0.020338,0.01989,0.020438,0.020567,0.021092,0.021187,0.021086,0.021141,0.02125,0.021582,0.022154
Mujeres,70,0.035892,0.037831,0.038123,0.038046,0.035014,0.0346,0.033978,0.032554,0.031137,0.030342,0.03025,0.029445,0.028585,0.028819,0.028373,0.028725,0.027777,0.027537,0.027583,0.027475,0.026922,0.026077,0.025689,0.025983,0.025654,0.025973,0.025181,0.024233,0.023531,0.022755,0.021629,0.021355,0.021555,0.021892,0.021574,0.022256,0.021761,0.022359,0.022495,0.023072,0.023175,0.023065,0.023125,0.023248,0.023616,0.024239
Mujeres,71,0.038819,0.040941,0.041246,0.041164,0.0379,0.037469,0.036812,0.035271,0.033756,0.032921,0.032839,0.031975,0.031066,0.031331,0.030864,0.031279,0.030259,0.030008,0.030073,0.029956,0.029357,0.028445,0.028014,0.028329,0.027978,0.028332,0.027479,0.026454,0.0257,0.024865,0.023645,0.02335,0.023578,0.023946,0.023606,0.02435,0.02381,0.024461,0.024611,0.025237,0.02535,0.025226,0.025298,0.025434,0.025843,0.026524
Mujeres,72,0.041981,0.044307,0.044632,0.044546,0.041028,0.040573,0.039879,0.038226,0.036597,0.035711,0.035644,0.034735,0.03376,0.034066,0.033588,0.034053,0.032949,0.032696,0.032778,0.032658,0.032014,0.031018,0.030549,0.0309,0.030515,0.030908,0.029978,0.028875,0.028059,0.027161,0.025838,0.025528,0.025782,0.026196,0.025823,0.026641,0.02605,0.026752,0.026917,0.027605,0.027721,0.027589,0.027671,0.027828,0.02827,0.029018
Mujeres,73,0.045428,0.047945,0.048289,0.048209,0.044414,0.043944,0.043203,0.04144,0.039688,0.038755,0.038699,0.037729,0.036688,0.037046,0.036533,0.037062,0.035883,0.03562,0.035716,0.035591,0.034899,0.033817,0.033308,0.03369,0.033273,0.033705,0.032703,0.031511,0.030637,0.029667,0.028233,0.027908,0.028195,0.02866,0.028251,0.029147,0.028491,0.02926,0.029435,0.030184,0.030317,0.030171,0.030258,0.030435,0.030929,0.031741
Mujeres,74,0.049141,0.051878,0.052262,0.052168,0.048086,0.047586,0.046802,0.04491,0.043036,0.042038,0.042008,0.040979,0.03987,0.040283,0.039747,0.040341,0.039071,0.038799,0.038925,0.038802,0.03804,0.036864,0.036307,0.036733,0.036284,0.036757,0.03567,0.034385,0.033441,0.032402,0.030844,0.0305,0.030828,0.031346,0.030905,0.031883,0.031166,0.032004,0.032191,0.033006,0.033146,0.032985,0.033092,0.033294,0.033834,0.034721
Mujeres,75,0.053174,0.056127,0.056547,0.056471,0.05206,0.051529,0.050703,0.048672,0.046667,0.045603,0.045593,0.044493,0.043313,0.04379,0.043229,0.043894,0.04255,0.042258,0.042406,0.042287,0.041468,0.040187,0.039577,0.040037,0.039551,0.04008,0.038904,0.03751,0.036509,0.035375,0.033702,0.033333,0.033707,0.034279,0.033802,0.034871,0.034081,0.034993,0.035202,0.036091,0.036238,0.036068,0.036183,0.036411,0.037004,0.037974
Mujeres,76,0.057522,0.060729,0.061163,0.061095,0.056359,0.0558,0.054914,0.052743,0.050589,0.049477,0.049494,0.048321,0.04707,0.047602,0.047023,0.047761,0.046317,0.046035,0.046208,0.046074,0.045196,0.043803,0.043144,0.043641,0.043117,0.04369,0.042427,0.040926,0.039844,0.038623,0.036807,0.036426,0.036849,0.037481,0.036966,0.038129,0.037269,0.038268,0.038482,0.039455,0.039616,0.039429,0.039561,0.03981,0.040466,0.041526
Mujeres,77,0.062253,0.065734,0.066189,0.0661,0.06098,0.060435,0.05948,0.057158,0.054847,0.053663,0.053711,0.052474,0.051133,0.051733,0.05113,0.051969,0.050426,0.050126,0.050329,0.050208,0.049243,0.047728,0.047006,0.047557,0.046991,0.047626,0.04626,0.044643,0.043479,0.042163,0.040206,0.0398,0.040276,0.040974,0.040415,0.041692,0.040751,0.041836,0.042068,0.043124,0.0433,0.043099,0.04325,0.043526,0.044245,0.045407
Mujeres,78,0.067374,0.071096,0.071584,0.07154,0.066005,0.065407,0.064427,0.061921,0.059456,0.058202,0.058291,0.056969,0.055544,0.056229,0.055612,0.056539,0.054874,0.054576,0.054816,0.054694,0.053658,0.052014,0.051236,0.051829,0.051213,0.051917,0.05044,0.048686,0.047445,0.046036,0.04391,0.043479,0.044016,0.044794,0.044193,0.04559,0.044542,0.04573,0.04598,0.047137,0.047322,0.047098,0.047269,0.047581,0.048376,0.049634
Mujeres,79,0.072873,0.076901,0.077437,0.077364,0.071433,0.070824,0.06977,0.067076,0.064434,0.063106,0.063248,0.061849,0.060339,0.061093,0.060459,0.061515,0.059724,0.059415,0.059703,0.059579,0.058461,0.056672,0.055814,0.05647,0.055808,0.056574,0.054985,0.053095,0.05175,0.050237,0.047945,0.047497,0.048098,0.048958,0.048303,0.049829,0.048688,0.049978,0.050244,0.051503,0.051711,0.051469,0.051654,0.052006,0.052878,0.054252
Mujeres,80,0.078848,0.083175,0.083734,0.083696,0.077266,0.076657,0.075541,0.072661,0.069846,0.068445,0.068618,0.067127,0.065516,0.066396,0.065713,0.066904,0.064993,0.064682,0.065001,0.064878,0.063689,0.061727,0.060804,0.061513,0.060801,0.061659,0.059926,0.057894,0.056453,0.054836,0.052342,0.051879,0.052556,0.053509,0.052802,0.054465,0.053206,0.054608,0.0549,0.056266,0.056484,0.056227,0.056432,0.056833,0.057787,0.059294
Mujeres,81,0.085309,0.089949,0.090527,0.090486,0.083573,0.082925,0.081798,0.078689,0.075668,0.074188,0.074409,0.072847,0.071144,0.072127,0.071423,0.07275,0.070698,0.070394,0.070769,0.070657,0.069354,0.067241,0.066215,0.066989,0.066224,0.067173,0.065311,0.063116,0.061575,0.059833,0.057133,0.056648,0.057408,0.058463,0.057695,0.059521,0.058133,0.059658,0.059965,0.061456,0.061702,0.061411,0.061649,0.062097,0.063141,0.064782
Mujeres,82,0.092212,0.097201,0.097814,0.097836,0.090406,0.089722,0.088499,0.0852,0.081952,0.080387,0.080713,0.079044,0.077214,0.078329,0.077614,0.079091,0.076894,0.07659,0.077044,0.076925,0.075522,0.073219,0.07209,0.072954,0.07211,0.073162,0.071162,0.068782,0.067142,0.065259,0.062337,0.06184,0.062697,0.063867,0.063034,0.065023,0.063512,0.065163,0.065495,0.067114,0.067379,0.067054,0.067327,0.067829,0.06898,0.070764
Mujeres,83,0.099717,0.105056,0.10571,0.105775,0.097781,0.097059,0.095768,0.092217,0.088782,0.087126,0.087511,0.085747,0.0838,0.085063,0.084317,0.085978,0.083627,0.083314,0.083821,0.083725,0.082209,0.079688,0.078478,0.079409,0.078512,0.079662,0.077501,0.074959,0.073179,0.07117,0.068023,0.067501,0.068451,0.069757,0.068848,0.071016,0.069362,0.071159,0.071511,0.073278,0.073557,0.073208,0.073518,0.074066,0.07534,0.077288
Mujeres,84,0.107809,0.113536,0.114191,0.114248,0.105662,0.104944,0.103615,0.099793,0.09612,0.094405,0.094831,0.092997,0.090921,0.092321,0.091603,0.093428,0.09091,0.090604,0.091195,0.091128,0.089462,0.086738,0.085423,0.08643,0.085465,0.086726,0.0844,0.081657,0.079763,0.077583,0.074185,0.073657,0.074709,0.076162,0.07518,0.077547,0.075715,0.077676,0.078061,0.079981,0.080287,0.079908,0.080255,0.080865,0.082252,0.084382
Mujeres,85,0.116623,0.122756,0.123409,0.123459,0.114253,0.113542,0.112176,0.108069,0.104147,0.102373,0.102841,0.100935,0.098725,0.10027,0.099585,0.101585,0.098892,0.098595,0.099274,0.099241,0.097416,0.094476,0.093051,0.094138,0.093102,0.094479,0.09198,0.089023,0.087011,0.084649,0.080986,0.080453,0.081614,0.083225,0.082163,0.084743,0.082721,0.084857,0.085277,0.08736,0.087693,0.087284,0.08767,0.088346,0.089854,0.092176
Mujeres,86,0.126229,0.132784,0.133433,0.133476,0.123625,0.122923,0.121519,0.117116,0.112933,0.111099,0.111613,0.109634,0.107284,0.108982,0.108335,0.110519,0.107643,0.107357,0.108132,0.108135,0.106142,0.102974,0.101434,0.102605,0.101493,0.102995,0.100313,0.097132,0.094996,0.092441,0.088497,0.087961,0.089238,0.091018,0.089873,0.092678,0.090453,0.092775,0.093233,0.095488,0.095851,0.095409,0.095836,0.096583,0.098219,0.100745
Mujeres,87,0.136703,0.143696,0.14434,0.144373,0.133854,0.133164,0.131723,0.127011,0.122558,0.120663,0.121225,0.119173,0.116677,0.118537,0.117934,0.120312,0.117245,0.116972,0.117848,0.11789,0.11572,0.112315,0.110652,0.111912,0.110722,0.112354,0.109481,0.106064,0.103799,0.101041,0.0968,0.096262,0.097663,0.099623,0.09839,0.101435,0.098994,0.101511,0.102009,0.104446,0.10484,0.104364,0.104835,0.105658,0.107429,0.11017
Mujeres,88,0.148131,0.155574,0.15621,0.156234,0.145025,0.144349,0.142874,0.137841,0.133107,0.131153,0.131765,0.129639,0.126992,0.129023,0.128469,0.13105,0.127786,0.127527,0.128511,0.128597,0.12624,0.122587,0.120796,0.122148,0.120876,0.122646,0.119574,0.115909,0.113511,0.110539,0.105986,0.105449,0.106981,0.109132,0.107806,0.111103,0.108434,0.111158,0.111698,0.114326,0.114753,0.114241,0.114758,0.115662,0.117574,0.120542
Mujeres,89,0.160605,0.168509,0.169135,0.169148,0.157233,0.156574,0.155065,0.149701,0.144679,0.142666,0.143331,0.141132,0.138329,0.140538,0.140039,0.142833,0.139365,0.139123,0.14022,0.140352,0.137801,0.13389,0.131966,0.133414,0.132057,0.13397,0.130692,0.12677,0.124234,0.121039,0.11616,0.115624,0.117295,0.119647,0.118225,0.121787,0.118876,0.121818,0.122402,0.125229,0.125691,0.125142,0.125708,0.126697,0.128756,0.131961
Mujeres,90,0.174229,0.182602,0.183215,0.183217,0.170581,0.169942,0.168401,0.162699,0.157382,0.155311,0.15603,0.153758,0.150797,0.153191,0.152753,0.155768,0.15209,0.151868,0.153085,0.153266,0.150514,0.146336,0.144274,0.14582,0.144377,0.146439,0.142948,0.138759,0.136082,0.132653,0.127435,0.126903,0.12872,0.131285,0.129762,0.133601,0.130436,0.133605,0.134235,0.137271,0.137768,0.13718,0.137799,0.138876,0.141089,0.144539
Mujeres,91,0.189115,0.197962,0.19856,0.19855,0.185185,0.184569,0.182999,0.176953,0.171335,0.169209,0.169984,0.167642,0.164518,0.167105,0.166734,0.169975,0.166085,0.165884,0.167226,0.167461,0.1645,0.160048,0.157844,0.159493,0.15796,0.160177,0.156467,0.152004,0.149182,0.145512,0.139943,0.139416,0.141386,0.144174,0.142547,0.146673,0.143244,0.146649,0.147327,0.150577,0.151112,0.150484,0.151156,0.152326,0.154698,0.158403
Mujeres,92,0.205389,0.21471,0.21529,0.215268,0.201171,0.200583,0.198987,0.192593,0.186672,0.184494,0.185327,0.182916,0.17963,0.182414,0.182116,0.18559,0.181486,0.181308,0.182778,0.18307,0.179896,0.175166,0.172816,0.174569,0.172945,0.17532,0.171389,0.166646,0.163678,0.159761,0.15383,0.153312,0.155441,0.158459,0.156725,0.161149,0.157445,0.161092,0.16182,0.165291,0.165864,0.165195,0.165924,0.167189,0.169724,0.173689
Mujeres,93,0.22319,0.232979,0.233539,0.233503,0.218683,0.218125,0.216507,0.209766,0.203544,0.201317,0.202209,0.199734,0.196284,0.19927,0.199051,0.20276,0.198442,0.19829,0.199893,0.200243,0.196853,0.191843,0.189346,0.191204,0.189488,0.192025,0.18787,0.182844,0.179731,0.17556,0.169263,0.168755,0.171048,0.174304,0.172461,0.177188,0.173203,0.177098,0.177876,0.181573,0.182185,0.181474,0.18226,0.183623,0.186323,0.190553
Mujeres,94,0.242672,0.252917,0.253452,0.253403,0.237876,0.237352,0.235716,0.228634,0.222116,0.219846,0.220796,0.218262,0.214653,0.217841,0.217706,0.221652,0.217122,0.216998,0.218736,0.219148,0.215542,0.210252,0.207608,0.209571,0.207764,0.210463,0.206086,0.200777,0.19752,0.193095,0.186428,0.185934,0.188393,0.191893,0.18994,0.194974,0.190702,0.194848,0.195678,0.1996,0.200251,0.199499,0.200343,0.201806,0.204672,0.209168
Mujeres,95,0.264003,0.274683,0.275191,0.275129,0.258925,0.258438,0.256791,0.249378,0.242573,0.240267,0.241276,0.238689,0.234926,0.238314,0.23827,0.242448,0.237715,0.237621,0.239494,0.23997,0.236149,0.230586,0.227797,0.229863,0.227967,0.230826,0.226232,0.220644,0.217248,0.212571,0.205536,0.205059,0.207687,0.211432,0.20937,0.21471,0.210149,0.214547,0.215427,0.219573,0.220264,0.21947,0.220373,0.221935,0.224966,0.229725
Mujeres,96,0.287373,0.298456,0.298935,0.298858,0.282023,0.281577,0.279924,0.272199,0.265125,0.26279,0.263856,0.261225,0.257316,0.260901,0.260951,0.265354,0.260429,0.260367,0.262374,0.262913,0.258886,0.253061,0.250131,0.252296,0.250316,0.25333,0.248528,0.242671,0.239144,0.23422,0.226827,0.22637,0.229165,0.233153,0.230984,0.236625,0.23178,0.236423,0.237353,0.241717,0.242446,0.241613,0.242573,0.244234,0.247424,0.252438
Mujeres,97,0.312989,0.324433,0.324878,0.324787,0.307385,0.306983,0.305333,0.297322,0.290003,0.287649,0.288768,0.286105,0.282064,0.285834,0.285983,0.290599,0.285497,0.285469,0.287605,0.288208,0.283985,0.277916,0.274855,0.277112,0.275053,0.278216,0.27322,0.267111,0.263463,0.258304,0.25057,0.250137,0.253094,0.257318,0.255049,0.260978,0.255857,0.260735,0.261713,0.266284,0.26705,0.266179,0.267195,0.26895,0.272291,0.277547
Mujeres,98,0.341081,0.352828,0.353237,0.353133,0.33525,0.334895,0.333256,0.324996,0.317465,0.315105,0.316273,0.313591,0.309435,0.313377,0.313626,0.318435,0.313181,0.313188,0.315444,0.316111,0.31171,0.305423,0.302242,0.304582,0.302453,0.305751,0.300583,0.294247,0.290493,0.285119,0.277072,0.276666,0.279777,0.284224,0.281862,0.288058,0.282678,0.287774,0.288796,0.293557,0.294356,0.293452,0.29452,0.296363,0.299842,0.305317
Mujeres,99,0.371905,0.38388,0.384251,0.384134,0.365882,0.365577,0.363959,0.355502,0.347803,0.345452,0.346662,0.343978,0.339732,0.343823,0.344172,0.349146,0.343771,0.343814,0.346178,0.346904,0.342351,0.335882,0.332599,0.33501,0.332823,0.336238,0.330927,0.324398,0.320561,0.314999,0.30668,0.306305,0.309554,0.314203,0.311761,0.318192,0.312581,0.317868,0.318929,0.323855,0.324683,0.323749,0.324864,0.326786,0.330383,0.336047
Mujeres,100,0.405745,0.417853,0.418182,0.418053,0.399577,0.399324,0.397741,0.38915,0.381341,0.379016,0.38026,0.377593,0.373289,0.377499,0.377946,0.383048,0.377593,0.377671,0.380126,0.380906,0.376236,0.369632,0.366272,0.368736,0.366506,0.370014,0.364599,0.357925,0.354031,0.348321,0.339786,0.339446,0.342812,0.347632,0.345126,0.351748,0.345943,0.351386,0.352479,0.357533,0.358385,0.357428,0.358582,0.360569,0.364258,0.37007
Mujeres,101,0.442915,0.455035,0.455322,0.455183,0.436664,0.436464,0.434929,0.426288,0.418445,0.416166,0.417432,0.414807,0.410485,0.414774,0.415314,0.420493,0.415011,0.415123,0.417645,0.418471,0.413728,0.407053,0.403648,0.40614,0.40389,0.407456,0.401989,0.395232,0.391318,0.385511,0.376839,0.376536,0.37999,0.384936,0.38239,0.389142,0.383197,0.388745,0.389859,0.394996,0.395862,0.394893,0.396074,0.398108,0.401854,0.407757
Mujeres,102,0.483764,0.495749,0.495991,0.495844,0.47751,0.477362,0.475892,0.467306,0.459521,0.457315,0.458586,0.456033,0.451743,0.456058,0.456682,0.461875,0.456431,0.456575,0.459131,0.459991,0.455235,0.448571,0.445161,0.447653,0.445408,0.44899,0.443536,0.436776,0.432888,0.427054,0.418345,0.418083,0.421582,0.426596,0.42404,0.430842,0.424828,0.430415,0.431537,0.436694,0.437566,0.436594,0.43779,0.439845,0.443602,0.449525
Mujeres,103,0.52868,0.540347,0.540545,0.540392,0.522521,0.522425,0.521038,0.512638,0.505028,0.502924,0.504181,0.501734,0.497542,0.501815,0.502507,0.507633,0.50231,0.502482,0.50503,0.505909,0.501214,0.494662,0.4913,0.493753,0.491549,0.49509,0.489732,0.483073,0.479268,0.473495,0.464881,0.464662,0.468154,0.473158,0.47063,0.477376,0.471387,0.476927,0.478041,0.483139,0.484002,0.483044,0.484233,0.486277,0.489988,0.495838
Mujeres,104,0.578094,0.589222,0.589375,0.589221,0.572154,0.572107,0.570824,0.562771,0.555481,0.553513,0.554731,0.552433,0.548417,0.552562,0.553302,0.558259,0.553157,0.55335,0.555838,0.556716,0.552176,0.545864,0.542617,0.544982,0.542861,0.546291,0.541132,0.534704,0.531054,0.525456,0.517105,0.516929,0.520343,0.525236,0.522786,0.529343,0.5235,0.528883,0.529965,0.534905,0.535742,0.534815,0.535976,0.537967,0.541558,0.547218
Mujeres,105,0.632484,0.642805,0.642916,0.642766,0.626916,0.626912,0.625758,0.61825,0.611457,0.609667,0.610815,0.608714,0.604971,0.608881,0.609641,0.6143,0.609545,0.609751,0.61211,0.612961,0.608693,0.60278,0.599729,0.601948,0.599962,0.603193,0.598362,0.592326,0.58892,0.58364,0.575763,0.575631,0.578877,0.583529,0.581219,0.587418,0.581874,0.586962,0.587985,0.592639,0.593429,0.592557,0.593657,0.595543,0.598922,0.604247
Mujeres,106,0.692385,0.701575,0.701647,0.701507,0.687373,0.687404,0.686408,0.679686,0.673607,0.672042,0.67308,0.671235,0.667885,0.671426,0.672166,0.676371,0.672115,0.672322,0.674469,0.675258,0.671406,0.666087,0.663334,0.665334,0.663548,0.66647,0.662126,0.656682,0.653628,0.648844,0.641708,0.641618,0.644583,0.648829,0.646738,0.652366,0.647315,0.651933,0.652861,0.657072,0.657788,0.657001,0.658002,0.659717,0.66277,0.66758
Mujeres,107,0.758388,0.766062,0.7661,0.765979,0.75416,0.754213,0.753407,0.747763,0.74266,0.741377,0.742257,0.740737,0.737924,0.740931,0.741601,0.745159,0.741586,0.741779,0.743611,0.744295,0.741036,0.736548,0.734219,0.735908,0.734403,0.736881,0.733216,0.728612,0.726043,0.721978,0.715912,0.715861,0.718399,0.722035,0.720258,0.72505,0.720735,0.724667,0.725457,0.72903,0.729638,0.728972,0.729826,0.731288,0.733875,0.737949
Mujeres,108,0.831154,0.836851,0.836864,0.83677,0.827984,0.828043,0.827462,0.823249,0.819439,0.818503,0.819167,0.818053,0.815952,0.818222,0.818758,0.821435,0.818768,0.818925,0.820313,0.820841,0.818389,0.815022,0.81327,0.814539,0.81341,0.815278,0.81253,0.809066,0.807144,0.804072,0.799486,0.799466,0.801399,0.804166,0.802824,0.806452,0.803175,0.806151,0.806749,0.809446,0.809905,0.809403,0.810051,0.811159,0.813107,0.816175
Mujeres,109,0.911418,0.914591,0.914589,0.914535,0.909635,0.909679,0.909365,0.907005,0.904871,0.904359,0.904734,0.904122,0.902944,0.904229,0.904549,0.906059,0.904566,0.904661,0.90545,0.905754,0.904371,0.902476,0.901487,0.902203,0.901567,0.902624,0.901077,0.899122,0.898042,0.896301,0.893699,0.893697,0.894801,0.896382,0.895621,0.897682,0.895814,0.897505,0.897845,0.899371,0.899632,0.899348,0.899717,0.900347,0.901448,0.903181
